"UniProtID"	"GeneID"	"Origin"	"Mock0h_counts"	"Inf2h_counts"	"Inf4h_counts"	"Inf6h_counts"	"Inf9h_counts"	"Inf12h_counts"	"Inf18h_counts"	"Mock0h_TMM"	"Inf2h_TMM"	"Inf4h_TMM"	"Inf6h_TMM"	"Inf9h_TMM"	"Inf12h_TMM"	"Inf18h_TMM"	"logFC_2h"	"pval_2h"	"FDR_2h"	"logFC_4h"	"pval_4h"	"FDR_4h"	"logFC_6h"	"pval_6h"	"FDR_6h"	"logFC_9h"	"pval_9h"	"FDR_9h"	"logFC_12h"	"pval_12h"	"FDR_12h"	"logFC_18h"	"pval_18h"	"FDR_18h"
"Q9UH99"	"SUN2"	"Host"	1526.75	1476	1451	1414	1207	1243	1097	40.9859601442804	39.4712886937111	39.6435558209112	39.4930385218283	34.0307635808257	35.1065653892785	31.2245555838683	-0.0510852565570265	0.67757249187137	0.999610801391582	-0.00228592040404233	0.985036054737561	0.999549765162598	0.0411454954746149	0.711188125855942	0.896186091893702	-0.23623122372492	0.0927759668864777	0.371210201032313	-0.256138262876359	0.229591036182621	0.851202318977962	-0.462243806103018	0.0554428361734108	0.319608950723848
"Q9Y5B9"	"SUPT16H"	"Host"	32651.75	32437	32003	33218	32576	33631	33180	876.682154784705	867.432378968772	874.371272871551	927.779175118877	918.464088159883	949.85430459117	944.421836164768	-0.0390994711936828	0.726137752487148	0.999610801391582	-0.0133252648594937	0.90373579472072	0.999549765162598	0.0909413996634811	0.351633486604681	0.681853381771944	0.0798460890689003	0.537247331131012	0.843881092077134	0.126079195552866	0.541028429168442	0.996954681956703	0.102229270970812	0.662861954537124	0.956099586039763
"P63272"	"SUPT4H1"	"Host"	1746.25	1764	1752	1649	1725	1767	1845	46.8932110198269	47.1730035607767	47.8673396266274	46.0565916000671	48.6355154738396	49.9061150787249	52.515319099578	0.0768602036562066	0.526839681422595	0.999610801391582	0.0278311039531182	0.816537891066995	0.999549765162598	-0.0923157448883517	0.395776876144121	0.71437378774166	0.0175018280841678	0.898938581108382	0.973385417695211	0.0796368903048944	0.706626425426477	0.996954681956703	0.164257586800606	0.492171594352695	0.935313850609064
"O00267"	"SUPT5H"	"Host"	7508.25	7499	7322	7291	7228	6941	7108	201.613373034366	200.538749264322	200.048322343702	203.637725503996	203.789858460819	196.03754655429	202.319180574418	0.0630327047418105	0.578922291042816	0.999610801391582	0.0043356940738329	0.969159091617594	0.999549765162598	-0.0206579461538461	0.836040067724104	0.945402723581273	-0.00676860443121851	0.958814618755099	0.990506881051366	-0.0558489109656495	0.787630120289832	0.996954681956703	-0.0232290079605172	0.921392200967686	0.990717698212987
"Q7KZ85"	"SUPT6H"	"Host"	18227.75	17606	17017	16239	16328	16697	15910	489.383653479118	470.820805380405	464.930661202237	453.55548271285	460.3598241489	471.580307566197	452.855678522648	0.012177638644903	0.913509442791349	0.999610801391582	-0.0371843345632365	0.736904318521072	0.999549765162598	-0.100313995180243	0.307177004616559	0.646981138269034	-0.118561654024473	0.361217537958266	0.740464136824607	-0.127648501298342	0.536516391649358	0.996954681956703	-0.12228736518246	0.6024191561751	0.950486519394086
"O94864"	"SUPT7L"	"Host"	79.75	80	62	51	43	47	47	2.14221125807129	2.13936524085155	1.69393553473225	1.42443066804331	1.21236357413049	1.32744052558012	1.33778861662882	0.00732350430894132	0.976935696190018	0.999610801391582	-0.399741465611404	0.13052177607505	0.744497064513122	-0.71439232824444	0.00786687973984302	0.0526469996012505	-0.794617070401744	0.00762821773870526	0.0521137145319375	-0.502959503422378	0.13807978071544	0.658875563345514	-0.736739848899994	0.0351115516115194	0.223019014202529
"Q8IYB8"	"SUPV3L1"	"Host"	7433.5	7351	7447	7470	7715	7573	7542	199.584836732519	196.580923568747	203.463514954049	208.637197848697	217.52058080039	213.887385111026	214.672377587543	-0.0162187126014579	0.886429826344514	0.999610801391582	0.0393173325494958	0.725858333359465	0.999549765162598	0.0853957040991772	0.392447935253893	0.713913627331815	0.139589924996482	0.286846372886383	0.675945729687635	0.103776325326742	0.616624838826874	0.996954681956703	0.0651056978777557	0.782080298146177	0.976968197461216
"Q15526"	"SURF1"	"Host"	1806.5	1856	1928	1743	1882	1760	1972	48.5082704982657	49.633273587756	52.6759308219964	48.6820128313626	53.0620522445021	49.7084111706598	56.1301947232346	0.0159097667390486	0.895179873481729	0.999610801391582	0.0909358395667939	0.445764249529113	0.999549765162598	-0.0306063535047027	0.777534188797817	0.923638964815361	0.129451374957764	0.346173790307326	0.727350407440792	0.064902135129454	0.759022969058734	0.996954681956703	0.225133257886147	0.346166431609617	0.884106152929197
"Q15527"	"SURF2"	"Host"	3784.75	3640	3895	3783	3885	3900	3803	101.628064654771	97.3411184587456	106.417401738421	105.659239553095	109.535639197604	110.149320207712	108.247023596583	0.00773108097777613	0.946903781602355	0.999610801391582	0.0878846417841215	0.442672324135049	0.999549765162598	0.0331346953857421	0.746442664136313	0.911187442404943	0.0954555426497848	0.473108122181971	0.807196733614481	0.107724947165704	0.60547254021214	0.996954681956703	0.0447738151055062	0.849836333765013	0.98464929297119
"O75683"	"SURF6"	"Host"	8663.5	8448	9328	8540	9418	8428	8533	232.669649645882	225.916969433924	254.855333354555	238.522311864507	265.535817236302	238.035505310409	242.8797928871	0.0469812042720687	0.678353084881723	0.999610801391582	0.13093754166201	0.241128975655505	0.979797758619071	-0.0475077417226772	0.632637380081947	0.859733278083274	0.167600920922284	0.199752882594795	0.577744252807315	0.0661885673816456	0.749301107357467	0.996954681956703	0.018391611698081	0.937675257365964	0.994254979662113
"O43463"	"SUV39H1"	"Host"	421.25	392	345	308	221	217	169	11.3096297360526	10.4828896801726	9.42593160455848	8.60244403445765	6.23098488099626	6.12882115001885	4.81034630234617	0.0258467401295385	0.864693785060449	0.999610801391582	-0.214408801092552	0.158676407706837	0.82483354706624	-0.426299678655723	0.00323646590026648	0.0246520076152664	-0.956281613287006	3.99325924874102e-08	6.97023401867745e-07	-1.04698039187845	1.08242949527893e-05	0.000203677636294939	-1.16737645792503	1.4985235988904e-05	0.000242719100785472
"Q9H5I1"	"SUV39H2"	"Host"	101.75	109	111	105	122	101	104	2.73192788482779	2.91488514066024	3.03269103798838	2.93265137538329	3.43972921032373	2.85258495922536	2.9602131091361	0.088913835352053	0.695209050784047	0.999610801391582	0.156422520921263	0.489415071426798	0.999549765162598	0.108342148724314	0.627687451263968	0.857221367603697	0.334931892069187	0.149560386659316	0.493389087669863	0.0563501051884498	0.845126141576818	0.996954681956703	0.110101564353116	0.720982942607348	0.966553460133404
"Q15022"	"SUZ12"	"Host"	3328.5	3380	3070	3272	2895	3242	2844	89.3524431381632	90.388181425978	83.8771305101291	91.3870028595631	81.6230824908786	91.5651528495904	80.9504430998373	0.0201963479498217	0.862359102095122	0.999610801391582	-0.0640134671462445	0.579243325055466	0.999549765162598	0.0878733016208439	0.395571604514271	0.71437378774166	-0.146515362504707	0.274309499933236	0.665469235579731	-0.0533743419456294	0.798325397083246	0.996954681956703	-0.119143496674493	0.615345351357354	0.950486519394086
"Q8N300"	"SVBP"	"Host"	528	459	427	359	319	306	252	14.1782931830768	12.2746080693858	11.6662979569463	10.026874702501	8.99404604994483	8.64248512398971	7.17282407213748	-0.0631872519903215	0.664121005548759	0.999610801391582	-0.235795058731834	0.103235328289429	0.636192270447931	-0.545381291288611	7.48802873763266e-05	0.000841649606902995	-0.701739481101198	1.8666713406541e-05	0.000227453739972896	-0.76449948620485	0.000918542774907612	0.0111325470688022	-1.03290101433283	7.00777799882636e-05	0.00100454411108433
"O95425"	"SVIL"	"Host"	20711	21576	21746	21394	22153	21987	22093	556.071049901601	576.986805457663	594.134228036895	597.53470023762	624.592796690996	620.987975232555	628.846040578307	-0.0115969558355995	0.917470891807849	0.999610801391582	0.0593357862664425	0.59120949452095	0.999549765162598	0.101497655114075	0.30036012574635	0.643730864880922	0.174942632592092	0.177401955142192	0.542265160499201	0.170322690621115	0.409383910709775	0.996954681956703	0.226530305731537	0.334525865081289	0.875013236073491
"Q8NHG7"	"SVIP"	"Host"	524.25	485	446	408	394	390	388	14.0777959895818	12.9699017726625	12.1854072337191	11.3954453443465	11.1086336792422	11.0149320207712	11.0438719840847	0.0742879030031522	0.609134122723454	0.999610801391582	-0.138662351802951	0.336804468881427	0.999549765162598	-0.350091609174124	0.00976796122276254	0.0630715720026665	-0.391873323811895	0.0145456513560195	0.0910015571395415	-0.417320061830429	0.0661710776925339	0.399948305949419	-0.428885920163975	0.0901858393684407	0.453041366917931
"Q9UH65"	"SWAP70"	"Host"	15753.5	16424	16006	17081	16827	17055	16764	422.947614273446	439.211683946823	437.308583369748	477.072553742114	474.428880509159	481.691450292956	477.16358232267	0.00997250084135674	0.929172668405426	0.999610801391582	0.0287189745482926	0.795441009213198	0.999549765162598	0.184270541292809	0.0608988703300973	0.257776904126185	0.162979925996083	0.20971275722751	0.589695719276068	0.166185412077831	0.421154175451693	0.996954681956703	0.221332785685197	0.345995212703068	0.884106152929197
"Q1ZZU3"	"SWI5"	"Host"	326	323	290	299	292	254	249	8.75344856430631	8.63768715993814	7.92324685600568	8.35107391656765	8.23279450339778	7.17382752122022	7.08743330937394	0.118675879594073	0.459242082254646	0.999610801391582	-0.0757808302693344	0.637575283803356	0.999549765162598	-0.0688024821605238	0.648683585718585	0.868577876927748	-0.109291182787348	0.528322867297037	0.840455580197282	-0.332856693887846	0.162377303349657	0.72385437719282	-0.39640009767717	0.131872955531572	0.576820239702946
"Q96A49"	"SYAP1"	"Host"	11238.5	11089	10988	11623	11524	11514	11208	301.750594342185	296.542764447536	300.209091219967	324.630542248381	324.913437866972	325.194685351691	319.019889684591	-6.18406636783196e-05	0.999562307117365	0.999733996906265	0.0145064103863823	0.896303562466351	0.999549765162598	0.128093215698644	0.195142919747674	0.523682268296333	0.122725136831543	0.346442137376591	0.727695247642407	0.111811195357668	0.588796515472554	0.996954681956703	0.0204875341917286	0.930518775753243	0.993720601733729
"Q5VT97"	"SYDE2"	"Host"	115.25	121	111	92	91	79	67	3.09382524058138	3.23578992678797	3.03269103798838	2.56956120509774	2.56569965688081	2.23122981959212	1.90706036838576	0.131640283668354	0.548581420446414	0.999610801391582	0.0465814941389419	0.834558563400294	0.999549765162598	-0.192998358761012	0.393091203416551	0.713991512569685	-0.287052667425036	0.229632400080495	0.613363340451965	-0.57904621310655	0.0467922187225975	0.31258993196407	-0.733291477679582	0.0219882792074337	0.154116643721982
"O95926"	"SYF2"	"Host"	1875	1361	1009	653	502	392	365	50.3432137576529	36.395951159987	27.5674347507232	18.2382985535742	14.1536398654304	11.071418851647	10.3892094695642	-0.442489846617207	0.000303675143127932	0.0111704503964269	-0.850212730321941	5.99128774550698e-12	2.44416510600332e-10	-1.45000683920348	3.5521861800528e-35	1.92203562300532e-33	-1.82262391169039	2.66873124471807e-34	1.52730176644439e-32	-2.1900557684589	5.46825264995344e-22	3.50219006874541e-20	-2.32002786606848	1.6887401907506e-19	9.8242460596916e-18
"P43405"	"SYK"	"Host"	7208.75	7441	7433	7513	7316	7472	7684	193.573424938707	198.987709464705	203.08101338169	209.838188411949	206.270974612528	211.034800151801	218.714207025018	-0.0193660598784068	0.864548000623862	0.999610801391582	0.0219561019214864	0.844743970534125	0.999549765162598	0.0855172958941972	0.391698000479136	0.712921002175845	0.116418398785047	0.374724330656204	0.75123896921636	0.200661228830533	0.333317644875104	0.977109189782727	0.184720215936925	0.432754970474123	0.920184751045175
"Q92797"	"SYMPK"	"Host"	10115	9921	10064	10252	10154	10693	11111	271.597413061041	265.308031931103	274.96398744428	286.338494289805	286.28697050514	302.006841277196	316.25892168857	-0.0456303990755455	0.686088813774831	0.999610801391582	-0.00615786124473001	0.955935818963476	0.999549765162598	0.0438656906623104	0.657862297773103	0.872980767767349	0.0619309566192084	0.635075137759714	0.888588246742133	0.151515195052381	0.46405989328022	0.996954681956703	0.256450226774282	0.275548027819156	0.835984694569982
"O60506_Iso1"	"SYNCRIP"	"Host"	22635.5	21509	23276	21580	24442	22256	22514	607.846512208406	575.19508706845	635.936185587546	602.729682674013	689.130011137152	628.585453985343	640.829210952791	0.0301176640574563	0.787878846754244	0.999610801391582	0.098466841270192	0.372605323961572	0.999549765162598	-0.0493303684180946	0.614471173091377	0.850318950867924	0.166025232108667	0.200263962298444	0.57777939298273	0.0497819069196493	0.809386854866687	0.996954681956703	-0.00167176870125533	0.994313770196713	0.99870728887393
"O60506_Iso2"	"SYNCRIP"	"Host"	175	200	187	187	200	213	181	4.69864159007495	5.34841310212888	5.10912814507953	5.22291244949214	5.638900344793	6.01584748826735	5.15190935340033	0.199846390862804	0.282322773468448	0.999610801391582	0.157795733898539	0.401076877144668	0.999549765162598	0.209791073746735	0.248062182410044	0.590342322953326	0.314108150010963	0.113076375108269	0.421290955712878	0.395691364711634	0.118720419586652	0.595393138745989	0.0198108704060759	0.943178958463647	0.995233720939771
"Q8NF91"	"SYNE1"	"Host"	849.25	951	897	794	903	1092	924	22.7901634233444	25.4317043006228	24.5074221718521	22.1764304005174	25.4596350567404	30.8418096581594	26.3003549311708	0.210608777012219	0.106650998650635	0.999610801391582	0.214625199702982	0.0995615248880284	0.621699776686616	0.13578270582645	0.264771331783966	0.604350521861374	0.119797985410527	0.411919898498266	0.776045529226901	0.204813196829219	0.341800564520833	0.983480216067798	0.230033482303124	0.34617360447268	0.884106152929197
"Q8WXH0"	"SYNE2"	"Host"	43794.5	44205	45871	44128	45155	43695	41402	1175.97603075539	1182.13300589803	1253.26640183392	1232.49561802775	1273.12272534564	1234.09603755794	1178.44945331205	-0.053065612254464	0.634055665102504	0.999610801391582	0.0399398209532689	0.716563586785977	0.999549765162598	0.0287972594661641	0.767623327232456	0.919095414010364	0.124769086900897	0.334540874549106	0.718120172093417	0.124315220843498	0.546565343561822	0.996954681956703	0.0420501476983546	0.857634612458429	0.98464929297119
"O43426"	"SYNJ1"	"Host"	705.75	742	709	733	708	723	744	18.9485971316479	19.8426126088981	19.3709724858898	20.4726996014852	19.9617072205672	20.4199893615835	21.1769091653583	0.122628638825857	0.362976807355624	0.999610801391582	0.0554065907877259	0.679183000700202	0.999549765162598	0.106587131075839	0.387533981970632	0.710759651240512	0.0425420148923283	0.776458613580981	0.932475438252704	0.0410011619985373	0.851682746027563	0.996954681956703	0.168079871077472	0.494813036724618	0.935868276720281
"O15056"	"SYNJ2"	"Host"	545.5	565	551	539	535	544	501	14.6472242186977	15.1092670135141	15.0541690264108	15.0542770603009	15.0840584223213	15.3644179982039	14.2602573815114	0.0752834873092401	0.59329048561322	0.999610801391582	0.0309073378287066	0.825204770458013	0.999549765162598	-0.00671307298827288	0.958938746449104	0.991157040857774	0.00205725451232989	0.989454523216122	0.997020575917056	0.0288066477749943	0.897418178258951	0.996954681956703	0.00922618909240207	0.970659650080572	0.996534038598801
"P57105"	"SYNJ2BP"	"Host"	1987.75	1931	2063	2075	2076	1986	2069	53.3708239580556	51.6389285010543	56.3643388411715	57.9547771801936	58.5317855789513	56.0914230596195	58.8911627192558	-0.0683413731188578	0.569459859272448	0.999610801391582	0.0752764385102629	0.525628990043507	0.999549765162598	0.137363819666115	0.199868253978957	0.529442281887331	0.160523745592921	0.240412993104846	0.628174342641535	0.102206564350745	0.628128124043457	0.996954681956703	0.105410456185198	0.658504575146592	0.955125792457586
"Q9UMZ2"	"SYNRG"	"Host"	4039	4016	4042	3866	3764	3869	3951	108.442697809941	107.396135090748	110.43366824819	107.977430640303	106.124104489004	109.273774329138	112.459634559584	-0.0382767124457843	0.740471020271792	0.999610801391582	0.0211162648082581	0.853293633282733	0.999549765162598	0.0125626035035578	0.902288490812824	0.971609636820968	-0.0162666477515212	0.902667680806999	0.974568080914093	0.0161159994819302	0.938378822710138	0.997776137296331	0.0436684095646025	0.853448295678811	0.98464929297119
"Q16563"	"SYPL1"	"Host"	874.75	895	845	996	776	970	990	23.4955122029168	23.9341486320267	23.0867020459476	27.8182930464929	21.8789333377968	27.3961129747386	28.1789517119687	-0.182664429795823	0.157451254798026	0.999610801391582	-0.196341831223364	0.127411675175359	0.731542260101485	0.11542900408042	0.323961999765161	0.658681840477957	-0.0360022660325594	0.807345306445622	0.944912367478495	0.504558311661343	0.0207403254296714	0.163787569937258	0.361029843353922	0.139194730226951	0.596246030140828
"Q8N2H4"	"SYS1"	"Host"	1125.75	1087	951	1145	835	1076	944	30.2173168971746	29.0686252100704	25.9827853795221	31.9798649982273	23.5424089395108	30.3899150111534	26.8696266829277	-0.091394012632875	0.470438887958774	0.999610801391582	-0.202614870766179	0.109998767130484	0.66379878849676	0.154805163084565	0.177693405877156	0.497009127283639	-0.385086195204503	0.00780455827935896	0.0529557103075649	-0.1129205527303	0.598706785571129	0.996954681956703	-0.0863343199996576	0.722280128239153	0.966929059539983
"O43581"	"SYT7"	"Host"	138	156	151	141	115	130	113	3.70566779579463	4.17176221966052	4.12555267329951	3.93813184694327	3.24236769825597	3.67164400692373	3.21638539742673	-0.0470758193586987	0.810296543844875	0.999610801391582	0.0108711456888073	0.956335891187362	0.999549765162598	0.0177493962918964	0.928064670515356	0.981945035652143	-0.157656390114865	0.481183676222941	0.812599284988727	0.127092246760491	0.642410279308623	0.996954681956703	-0.0283074593997852	0.924879759869557	0.99109423761212
"Q8IYJ3"	"SYTL1"	"Host"	428.75	495	456	445	458	462	467	11.5113909217919	13.237322427769	12.4586226425469	12.4288558290054	12.913081789576	13.0484579322982	13.2924954035246	0.141598563173306	0.330108297349248	0.999610801391582	0.0784838898042986	0.590865036975387	0.999549765162598	0.10100790765905	0.4631520920113	0.761375789505151	0.160475437802743	0.319720919895236	0.70755991570967	0.170790471760151	0.452677624710266	0.996954681956703	0.280534018383393	0.269103891408431	0.82955892913284
"Q9HCH5"	"SYTL2"	"Host"	379.75	403	368	345	334	329	318	10.2021412316982	10.7770524007897	10.0543270448624	9.63585451911652	9.4169635758043	9.29208367906084	9.05142085293539	-0.0453743366721248	0.762088660281404	0.999610801391582	-0.187294946168697	0.212187278699188	0.937440440915474	-0.289591852087842	0.0415703022592807	0.197120047397948	-0.0887556139819493	0.598649937060538	0.876343443404151	0.156391489289705	0.50644791800538	0.996954681956703	-0.0886791859539176	0.732209170287256	0.969830073306973
"Q96C24"	"SYTL4"	"Host"	2100.75	2107	2075	2090	2046	1987	1989	56.4062382225222	56.3455320309277	56.6921973317648	58.3737273766769	57.6859505272324	56.1196664750574	56.614075712228	-0.0351677253570696	0.768530853795769	0.999610801391582	0.00312471070632191	0.978933754255183	0.999549765162598	0.0793928898945394	0.457599173509612	0.757711126313093	0.0855211515678728	0.531360443982893	0.842024198794498	0.063386908626067	0.763787920539688	0.996954681956703	-0.0665106199048925	0.780257214781536	0.975863049557466
"Q86TM6"	"SYVN1"	"Host"	417	437	426	450	333	415	372	11.1981005200899	11.6862826281516	11.6389764160635	12.5685058944998	9.38876907408034	11.7210174067181	10.5884545826791	0.0441020192526143	0.766053915740219	0.999610801391582	0.0203969043379328	0.890049263089828	0.999549765162598	0.117123130883374	0.394268295975958	0.713991512569685	-0.240750840131939	0.149456345308075	0.493389087669863	0.134564231981941	0.557532389230756	0.996954681956703	-0.0893985335642538	0.726603333224732	0.967728202293661
"Q7Z422"	"SZRD1"	"Host"	915	860	780	715	680	722	794	24.570179754905	22.9981763391542	21.310801888567	19.9699593657053	19.1722611722962	20.3917459461457	22.6000885447506	-0.0741844549023636	0.569794828196689	0.999610801391582	-0.214585413275425	0.0992221586972554	0.620227400602198	-0.336489315976901	0.00527403719598479	0.0381084675237824	-0.362238554300682	0.0145104371222497	0.0910015571395415	-0.247254442261761	0.257207528542181	0.896372540260842	-0.134951145293337	0.580802765898693	0.949073640774466
"Q15750"	"TAB1"	"Host"	693.75	690	704	674	654	689	699	18.6243617069129	18.4520252023446	19.2343647814759	18.8248288286508	18.4392041274731	19.4597132366958	19.8960477239052	0.0283913816736157	0.834231734330763	0.999610801391582	0.076808575833231	0.567361094586057	0.999549765162598	0.0359394335305609	0.773327836599271	0.922390345089356	-0.0577643815290756	0.701544133891307	0.90995756486482	-0.0478926046666678	0.827302905945083	0.996954681956703	0.139026657906735	0.573241916411672	0.947639164846145
"Q9NYJ8"	"TAB2"	"Host"	322.75	266	272	248	262	257	263	8.66539187044674	7.11338942583141	7.43145912011567	6.92664324852434	7.38695945167883	7.25855776753384	7.4859235356038	-0.180477085230698	0.271937430668216	0.999610801391582	-0.149457328550112	0.357913575680587	0.999549765162598	-0.279055520464369	0.0743517580955511	0.294036981023766	-0.230123258420251	0.191146092653055	0.565756286792252	-0.302990808588449	0.203286883872905	0.810014689678508	-0.313358396636057	0.232089315013313	0.778575448394011
"Q8N5C8"	"TAB3"	"Host"	493	476	506	422	499	425	489	13.2439370087326	12.7292231830667	13.8246996866858	11.7864655277309	14.0690563602585	12.0034515610968	13.9186943304573	0.0410548962422398	0.77782300934237	0.999610801391582	0.0118716938534631	0.933436201865497	0.999549765162598	-0.351860213284056	0.00883099937532927	0.0581512977733946	0.0541228921249447	0.731724677905428	0.920637657582132	-0.0150269575372662	0.947402405445178	0.997776137296331	0.04148640381442	0.868937377520442	0.98464929297119
"O75410"	"TACC1"	"Host"	6042	5719	5841	5632	5669	5455	5409	162.241432949675	152.937872655375	159.585120296308	157.30183377294	159.834630273157	154.067831213607	153.959545262665	-0.0700153536989577	0.53984275071246	0.999610801391582	-0.0336507727098938	0.765331920243275	0.999549765162598	-0.0758922634011642	0.450499592417287	0.752112111157874	-0.0236450861153483	0.85745476000656	0.964515729718995	-0.0532204057659237	0.797762008958173	0.996954681956703	-0.0900415725301273	0.702514576034431	0.961995211300251
"O95359"	"TACC2"	"Host"	9294.5	9433	9621	9341	9402	9240	8913	249.560682943438	252.257903961908	262.860544833209	260.894252356717	265.084705208719	260.969158645964	253.695956170482	-0.00954230236334067	0.932711728795611	0.999610801391582	0.0667233694553032	0.549862914612733	0.999549765162598	0.0773806659182564	0.435730381359479	0.741290111129897	0.117354091653623	0.369107348724463	0.747986605034708	0.106037229596103	0.60855406641787	0.996954681956703	-0.0140413258551218	0.952386201198974	0.995809186893989
"Q9Y6A5"	"TACC3"	"Host"	8017.25	6881	6976	6360	6328	5955	5836	215.288728868525	184.012152778744	190.595069198261	177.634883308931	178.41480690925	168.189538932545	166.113497162676	-0.124991789997636	0.271407391408823	0.999610801391582	-0.157950928003444	0.159015388704356	0.825365588989276	-0.336751812862817	0.00075928384633451	0.00695511974726362	-0.314599376443233	0.0165417524718633	0.10131097873557	-0.389649969021169	0.0606290489472137	0.375865424595543	-0.38839685165908	0.0995889450687181	0.483134416625936
"Q9BSH4"	"TACO1"	"Host"	4987.75	4899	5069	4944	4924	4789	4625	133.92092150189	131.009378936647	138.492890734803	138.085984760905	138.829726488804	135.257716531983	131.644092593793	0.0132364171923288	0.908227846283684	0.999610801391582	0.0761081672337464	0.501942733695174	0.999549765162598	0.0580641433313859	0.566327102003872	0.823019606909645	0.0566427618145569	0.668174837088973	0.895672027095812	0.00410797554083288	0.984240717961919	0.999879582826513	-0.0815543449135035	0.729685030383356	0.968796347871093
"P09758"	"TACSTD2"	"Host"	10331	10509	9675	10009	9166	9720	9500	277.352471804892	281.032366451362	264.335908040879	279.551501106775	258.430802801863	274.525998056144	270.404082084548	-0.000605501394406048	0.995717877308313	0.999610801391582	-0.0559734260330999	0.615634829172569	0.999549765162598	0.0633850896766445	0.52249265986015	0.797855779003248	-0.0866028681298151	0.507193181388444	0.828550021631754	-0.0403150071505255	0.84552556104012	0.996954681956703	-0.0518265233027082	0.825519075752235	0.982960370072804
"Q96BN2"	"TADA1"	"Host"	1082.5	949	693	578	609	570	586	29.0679379349549	25.3782201696015	18.9338278317653	16.1435475711575	17.1704515498947	16.0987467995887	16.6796623264784	-0.141302080634442	0.271356930255894	0.999610801391582	-0.608885800159082	2.92451108891672e-06	7.36512251129351e-05	-0.880926308719637	4.86619599464413e-13	1.28659272888697e-11	-0.768946991359172	2.17174848675297e-07	3.51813177134785e-06	-0.845873994874517	0.000120835419608517	0.00181409046083237	-0.837934295370895	0.000682729655467298	0.0078649104369921
"O75478"	"TADA2A"	"Host"	290.5	271	322	258	282	259	261	7.80389935965928	7.24709975338463	8.79753616425459	7.20594337951322	7.95084948615813	7.31504459840959	7.42899636042811	-0.019031769516862	0.908680525981221	0.999610801391582	0.127266808017145	0.424641597730845	0.999549765162598	-0.285954081767048	0.0640270585888334	0.265878808287494	0.00757516019981957	0.965723871117562	0.991573028437002	0.048499421438044	0.840805317251179	0.996954681956703	-0.118638911828842	0.653164148523577	0.954567273767716
"O75528"	"TADA3"	"Host"	848.25	719	408	332	283	301	277	22.7741236517744	19.2275451021533	11.1471886801735	9.27276434883097	7.97904398788209	8.50126804680034	7.88441376183366	-0.201489149264946	0.130201556913041	0.999610801391582	-1.00043923779705	7.87525539354838e-13	3.39122108798725e-11	-1.27481141711724	1.3061095023525e-21	4.95469800348937e-20	-1.52177232627698	5.23716565100733e-21	2.03143836529629e-19	-1.46686347278094	1.63926508775816e-10	5.37263360452568e-09	-1.55683634365699	1.52567275511141e-09	4.29464576751322e-08
"P21675"	"TAF1"	"Host"	1281.5	1268	1050	1016	993	1053	1012	34.4040985518539	33.9089390674971	28.6876179269171	28.3768933084707	27.9971402118972	29.7403164560822	28.8051506389013	0.0256525854905719	0.837450800194354	0.999610801391582	-0.209015544368675	0.095114013524277	0.604845358564591	-0.215189188296918	0.0607598410804617	0.257500722976092	-0.288734722874387	0.0430436197785287	0.214511458453738	-0.258646859256718	0.227793225366603	0.849025363739592	-0.322768214971136	0.182209103752987	0.696987262081974
"Q12962"	"TAF10"	"Host"	182.5	162	159	131	130	133	115	4.89988677265026	4.33221461272439	4.34412500036174	3.65883171595439	3.66528522411545	3.75637425323736	3.27331257260242	-0.0450983003259013	0.815877383733459	0.999610801391582	-0.0760472673559823	0.69367790974079	0.999549765162598	-0.362818194394285	0.0594821122679839	0.253328447812664	-0.406368243686533	0.0524483065884401	0.248942268253222	-0.428333327284835	0.10275467774466	0.540638239733715	-0.722740642008117	0.0121262043791258	0.0942684106577701
"Q16514"	"TAF12"	"Host"	480.5	422	404	337	331	334	304	12.8997564410158	11.2851516454919	11.0379025166424	9.41241441432541	9.33238007063241	9.43330075625021	8.65293062670554	-0.157218228566265	0.285284582743922	0.999610801391582	-0.166827279704555	0.257063093414594	0.995709128073409	-0.369321976002371	0.00930618967480689	0.0608213519945244	-0.433669012058197	0.00867640580026821	0.0583047789196079	-0.476251617155541	0.0384851415454214	0.269355447233293	-0.675260845512794	0.00856872238127013	0.0698811342799612
"Q92804"	"TAF15"	"Host"	9302.5	9582	9047	9854	9565	10274	9382	249.697369229247	256.242471722994	247.177980366495	275.222349076447	269.680408989725	290.172850208727	267.045378749182	-0.00316611367091214	0.977645152351509	0.999610801391582	0.00833392895284083	0.940505026521979	0.999549765162598	0.235293637063528	0.0178450621540063	0.103111369068679	0.109535275836275	0.401727957738705	0.770005534786332	0.120345474972389	0.560888248009613	0.996954681956703	0.136270519346551	0.562330613850621	0.947195244397049
"Q53T94"	"TAF1B"	"Host"	131	139	126	126	104	113	109	3.5173543528988	3.71714710597957	3.44251415123006	3.51918165045995	2.93222817929236	3.19150594447986	3.10253104707534	0.137461959466492	0.510276188296812	0.999610801391582	0.00898924345971748	0.966135101220817	0.999549765162598	0.02665390485602	0.896799887819189	0.970299175752307	-0.247735961915697	0.279707844776013	0.669266679995244	-0.142464311609671	0.60655663319553	0.996954681956703	-0.26826324771328	0.367662530197043	0.896597990955851
